message_id,customer_name,customer_email,subject,body,received_at,product,category,department,priority,sentiment,summary,draft_reply,status
5890f116-3c86-4c98-a037-87f4a7cf5c3f,Ethan Anderson,ethan.anderson248@gmail.com,Assistance required for NovaTab Mini,"Hello Support Team,

I recently purchased the NovaTab Mini and I've been experiencing the following issue: Refund request.

I would appreciate your assistance in resolving this problem as soon as possible.

Thank you.",2026-04-27 03:49:37.228591,NovaTab Mini,Billing,Finance,High,Negative,"Assistance required for NovaTab Mini: Hello Support Team,

I recently purchased the NovaTab Mini and I've been experie...","Dear Ethan Anderson,

Thank you for contacting NovaTech Support. Your request has been received and assigned to the appropriate team.

Kind regards,
NovaTech Support",Open
563a0f1e-b27d-4ae2-9ed0-dfe44ffa0cf9,Benjamin Jackson,benjamin.jackson634@gmail.com,Need help with my NovaBook Pro 15,"Hello Support Team,

I recently purchased the NovaBook Pro 15 and I've been experiencing the following issue: Software crashes.

I would appreciate your assistance in resolving this problem as soon as possible.

Kind regards.",2026-04-27 08:33:37.215544,NovaBook Pro 15,Technical Support,Technical Support,High,Negative,"Need help with my NovaBook Pro 15: Hello Support Team,

I recently purchased the NovaBook Pro 15 and I've been expe...","Dear Benjamin Jackson,

Thank you for contacting NovaTech Support. Your request has been received and assigned to the appropriate team.

Kind regards,
NovaTech Support",Open
dc1bb3cc-7b0a-4bf1-b81e-7ec3e528f265,Ava Thomas,ava.thomas535@outlook.com,Problem with USB-C Cable,"Good morning,

I recently purchased the USB-C Cable and I've been experiencing the following issue: Requesting return.

I would appreciate your assistance in resolving this problem as soon as possible.

Thank you.",2026-04-27 14:31:37.205726,USB-C Cable,Returns,Returns,Low,Neutral,"Problem with USB-C Cable: Good morning,

I recently purchased the USB-C Cable and I've been experiencing t...","Dear Ava Thomas,

Thank you for contacting NovaTech Support. Your request has been received and assigned to the appropriate team.

Kind regards,
NovaTech Support",Open
bdabf67d-5fe6-4afb-85bd-e2a7ae2ed128,Emily Davis,emily.davis739@gmail.com,Problem with NovaBook Air 13,"Good morning,

I recently purchased the NovaBook Air 13 and I've been experiencing the following issue: Wrong item received.

I would appreciate your assistance in resolving this problem as soon as possible.

Please help as soon as possible.",2026-04-27 16:17:37.229786,NovaBook Air 13,General Inquiry,Customer Support,Low,Neutral,"Problem with NovaBook Air 13: Good morning,

I recently purchased the NovaBook Air 13 and I've been experienci...","Dear Emily Davis,

Thank you for contacting NovaTech Support. Your request has been received and assigned to the appropriate team.

Kind regards,
NovaTech Support",Open
b659b8e5-9c9e-47e6-b3b5-c45f76b4b935,Ava Thomas,ava.thomas499@outlook.com,Problem with NovaWatch Active,"Hello Support Team,

I recently purchased the NovaWatch Active and I've been experiencing the following issue: Refund request.

I would appreciate your assistance in resolving this problem as soon as possible.

Kind regards.",2026-04-27 20:33:37.191873,NovaWatch Active,Billing,Finance,High,Negative,"Problem with NovaWatch Active: Hello Support Team,

I recently purchased the NovaWatch Active and I've been exp...","Dear Ava Thomas,

Thank you for contacting NovaTech Support. Your request has been received and assigned to the appropriate team.

Kind regards,
NovaTech Support",Open
47c5fb0b-4d3c-4e6c-9969-f4b5eef509e7,Benjamin Jackson,benjamin.jackson622@gmail.com,NovaBook Pro 15 - Requesting replacement,"Good morning,

I recently purchased the NovaBook Pro 15 and I've been experiencing the following issue: Requesting replacement.

I would appreciate your assistance in resolving this problem as soon as possible.

Please help as soon as possible.",2026-04-27 23:29:37.235378,NovaBook Pro 15,Returns,Returns,High,Negative,"NovaBook Pro 15 - Requesting replacement: Good morning,

I recently purchased the NovaBook Pro 15 and I've been experienci...","Dear Benjamin Jackson,

Thank you for contacting NovaTech Support. Your request has been received and assigned to the appropriate team.

Kind regards,
NovaTech Support",Open
824f2357-ab82-45c2-8756-32ad0566f73e,James Wilson,james.wilson299@gmail.com,Assistance required for NovaTab 11,"Hello Support Team,

I recently purchased the NovaTab 11 and I've been experiencing the following issue: Package never arrived.

I would appreciate your assistance in resolving this problem as soon as possible.

Thank you.",2026-04-28 02:11:37.201421,NovaTab 11,General Inquiry,Customer Support,Low,Neutral,"Assistance required for NovaTab 11: Hello Support Team,

I recently purchased the NovaTab 11 and I've been experienc...","Dear James Wilson,

Thank you for contacting NovaTech Support. Your request has been received and assigned to the appropriate team.

Kind regards,
NovaTech Support",Open
30fbfbfa-a18f-43f6-97d5-b209b35fd1f5,Ava Thomas,ava.thomas565@outlook.com,NovaBuds Lite - Warranty claim,"Hi NovaTech,

I recently purchased the NovaBuds Lite and I've been experiencing the following issue: Warranty claim.

I would appreciate your assistance in resolving this problem as soon as possible.

Thank you.",2026-04-28 04:58:37.205483,NovaBuds Lite,Warranty,Warranty,Medium,Neutral,"NovaBuds Lite - Warranty claim: Hi NovaTech,

I recently purchased the NovaBuds Lite and I've been experiencing ...","Dear Ava Thomas,

Thank you for contacting NovaTech Support. Your request has been received and assigned to the appropriate team.

Kind regards,
NovaTech Support",Open
57001e2e-22ab-433a-8fff-123bdd127f13,Charlotte White,charlotte.white933@yahoo.com,NovaTab 11 - Tracking not updating,"Hi NovaTech,

I recently purchased the NovaTab 11 and I've been experiencing the following issue: Tracking not updating.

I would appreciate your assistance in resolving this problem as soon as possible.

Kind regards.",2026-04-29 01:57:37.189955,NovaTab 11,Delivery,Logistics,Medium,Neutral,"NovaTab 11 - Tracking not updating: Hi NovaTech,

I recently purchased the NovaTab 11 and I've been experiencing the...","Dear Charlotte White,

Thank you for contacting NovaTech Support. Your request has been received and assigned to the appropriate team.

Kind regards,
NovaTech Support",Open
361761e7-8942-4c8d-a9ef-a7f3c9b8d07c,Charlotte White,charlotte.white739@yahoo.com,USB-C Cable - Package never arrived,"Hello Support Team,

I recently purchased the USB-C Cable and I've been experiencing the following issue: Package never arrived.

I would appreciate your assistance in resolving this problem as soon as possible.

Thank you.",2026-04-29 08:37:37.188590,USB-C Cable,General Inquiry,Customer Support,Low,Neutral,"USB-C Cable - Package never arrived: Hello Support Team,

I recently purchased the USB-C Cable and I've been experien...","Dear Charlotte White,

Thank you for contacting NovaTech Support. Your request has been received and assigned to the appropriate team.

Kind regards,
NovaTech Support",Open
76204088-ed6d-42da-87b0-caf8d651b932,Ethan Anderson,ethan.anderson947@gmail.com,Package never arrived on my NovaWatch Pro,"Dear Customer Service,

I recently purchased the NovaWatch Pro and I've been experiencing the following issue: Package never arrived.

I would appreciate your assistance in resolving this problem as soon as possible.

Thank you.",2026-04-29 15:47:37.216915,NovaWatch Pro,General Inquiry,Customer Support,Low,Neutral,"Package never arrived on my NovaWatch Pro: Dear Customer Service,

I recently purchased the NovaWatch Pro and I've been exp...","Dear Ethan Anderson,

Thank you for contacting NovaTech Support. Your request has been received and assigned to the appropriate team.

Kind regards,
NovaTech Support",Open
65b75ecf-6ec1-4dfa-a874-73d7a031a02c,Michael Brown,michael.brown28@yahoo.com,Wrong item received on my NovaBuds Lite,"Hello Support Team,

I recently purchased the NovaBuds Lite and I've been experiencing the following issue: Wrong item received.

I would appreciate your assistance in resolving this problem as soon as possible.

Looking forward to your response.",2026-04-30 06:10:37.228188,NovaBuds Lite,General Inquiry,Customer Support,Low,Neutral,"Wrong item received on my NovaBuds Lite: Hello Support Team,

I recently purchased the NovaBuds Lite and I've been experi...","Dear Michael Brown,

Thank you for contacting NovaTech Support. Your request has been received and assigned to the appropriate team.

Kind regards,
NovaTech Support",Open
aa91e7fb-e5a7-43aa-b14c-36d72d4922b8,Sophia Johnson,sophia.johnson482@outlook.com,Need help with my NovaBook Pro 15,"Hello Support Team,

I recently purchased the NovaBook Pro 15 and I've been experiencing the following issue: Device won't power on.

I would appreciate your assistance in resolving this problem as soon as possible.

Looking forward to your response.",2026-04-30 14:28:37.231441,NovaBook Pro 15,General Inquiry,Customer Support,Low,Neutral,"Need help with my NovaBook Pro 15: Hello Support Team,

I recently purchased the NovaBook Pro 15 and I've been expe...","Dear Sophia Johnson,

Thank you for contacting NovaTech Support. Your request has been received and assigned to the appropriate team.

Kind regards,
NovaTech Support",Open
311db98f-086d-425f-8086-e4e2bc83f3a7,Benjamin Jackson,benjamin.jackson191@gmail.com,Assistance required for NovaBook Air 13,"Good morning,

I recently purchased the NovaBook Air 13 and I've been experiencing the following issue: Refund request.

I would appreciate your assistance in resolving this problem as soon as possible.

Please help as soon as possible.",2026-04-30 21:15:37.222699,NovaBook Air 13,Billing,Finance,High,Negative,"Assistance required for NovaBook Air 13: Good morning,

I recently purchased the NovaBook Air 13 and I've been experienci...","Dear Benjamin Jackson,

Thank you for contacting NovaTech Support. Your request has been received and assigned to the appropriate team.

Kind regards,
NovaTech Support",Open
ffb51fba-e61a-470c-bd5f-f9f729ab0cc3,Emily Davis,emily.davis471@gmail.com,Device won't power on on my NovaPhone Lite,"Dear Customer Service,

I recently purchased the NovaPhone Lite and I've been experiencing the following issue: Device won't power on.

I would appreciate your assistance in resolving this problem as soon as possible.

Thank you.",2026-05-01 00:07:37.233580,NovaPhone Lite,General Inquiry,Customer Support,Low,Neutral,"Device won't power on on my NovaPhone Lite: Dear Customer Service,

I recently purchased the NovaPhone Lite and I've been ex...","Dear Emily Davis,

Thank you for contacting NovaTech Support. Your request has been received and assigned to the appropriate team.

Kind regards,
NovaTech Support",Open
9cb2da42-8c4a-4e49-bebc-0757533fb55f,Emily Davis,emily.davis665@gmail.com,NovaWatch Active - Wrong item received,"Hello Support Team,

I recently purchased the NovaWatch Active and I've been experiencing the following issue: Wrong item received.

I would appreciate your assistance in resolving this problem as soon as possible.

Kind regards.",2026-05-01 17:43:37.232569,NovaWatch Active,General Inquiry,Customer Support,Low,Neutral,"NovaWatch Active - Wrong item received: Hello Support Team,

I recently purchased the NovaWatch Active and I've been exp...","Dear Emily Davis,

Thank you for contacting NovaTech Support. Your request has been received and assigned to the appropriate team.

Kind regards,
NovaTech Support",Open
a6f7993a-7810-4e14-be74-7b2f846ffef8,Charlotte White,charlotte.white693@yahoo.com,Problem with NovaTab Mini,"Hello Support Team,

I recently purchased the NovaTab Mini and I've been experiencing the following issue: Coverage question.

I would appreciate your assistance in resolving this problem as soon as possible.

Please help as soon as possible.",2026-05-01 19:15:37.221750,NovaTab Mini,General Inquiry,Customer Support,Low,Neutral,"Problem with NovaTab Mini: Hello Support Team,

I recently purchased the NovaTab Mini and I've been experie...","Dear Charlotte White,

Thank you for contacting NovaTech Support. Your request has been received and assigned to the appropriate team.

Kind regards,
NovaTech Support",Open
82aa3159-8961-440e-a011-43bc52d6943f,Olivia Taylor,olivia.taylor988@icloud.com,Assistance required for NovaTab 11,"Dear Customer Service,

I recently purchased the NovaTab 11 and I've been experiencing the following issue: Incorrect charge.

I would appreciate your assistance in resolving this problem as soon as possible.

Kind regards.",2026-05-02 00:38:37.229391,NovaTab 11,General Inquiry,Customer Support,Low,Neutral,"Assistance required for NovaTab 11: Dear Customer Service,

I recently purchased the NovaTab 11 and I've been experi...","Dear Olivia Taylor,

Thank you for contacting NovaTech Support. Your request has been received and assigned to the appropriate team.

Kind regards,
NovaTech Support",Open
9c93d7e1-a19a-4408-b0ad-c92fe0aa1b5d,Daniel Martinez,daniel.martinez124@hotmail.com,Assistance required for Wireless Charging Pad,"Hi NovaTech,

I recently purchased the Wireless Charging Pad and I've been experiencing the following issue: Package never arrived.

I would appreciate your assistance in resolving this problem as soon as possible.

Please help as soon as possible.",2026-05-02 15:10:37.230324,Wireless Charging Pad,General Inquiry,Customer Support,Low,Neutral,"Assistance required for Wireless Charging Pad: Hi NovaTech,

I recently purchased the Wireless Charging Pad and I've been exper...","Dear Daniel Martinez,

Thank you for contacting NovaTech Support. Your request has been received and assigned to the appropriate team.

Kind regards,
NovaTech Support",Open
3fdda68d-2ebd-4ed9-b76a-982703166e45,Benjamin Jackson,benjamin.jackson316@gmail.com,Need help with my 65W Fast Charger,"Hi NovaTech,

I recently purchased the 65W Fast Charger and I've been experiencing the following issue: Package never arrived.

I would appreciate your assistance in resolving this problem as soon as possible.

Kind regards.",2026-05-03 17:31:37.211133,65W Fast Charger,General Inquiry,Customer Support,Low,Neutral,"Need help with my 65W Fast Charger: Hi NovaTech,

I recently purchased the 65W Fast Charger and I've been experienci...","Dear Benjamin Jackson,

Thank you for contacting NovaTech Support. Your request has been received and assigned to the appropriate team.

Kind regards,
NovaTech Support",Open
56e9e24a-0e11-491f-afe6-f02e58c3603d,Sophia Johnson,sophia.johnson89@outlook.com,NovaBuds Pro - Tracking not updating,"Hello Support Team,

I recently purchased the NovaBuds Pro and I've been experiencing the following issue: Tracking not updating.

I would appreciate your assistance in resolving this problem as soon as possible.

Please help as soon as possible.",2026-05-04 02:40:37.205958,NovaBuds Pro,Delivery,Logistics,Medium,Neutral,"NovaBuds Pro - Tracking not updating: Hello Support Team,

I recently purchased the NovaBuds Pro and I've been experie...","Dear Sophia Johnson,

Thank you for contacting NovaTech Support. Your request has been received and assigned to the appropriate team.

Kind regards,
NovaTech Support",Open
046d99e8-a47b-4115-88a8-9f3e7a86e972,Ava Thomas,ava.thomas812@outlook.com,NovaWatch Active - Tracking not updating,"Hello Support Team,

I recently purchased the NovaWatch Active and I've been experiencing the following issue: Tracking not updating.

I would appreciate your assistance in resolving this problem as soon as possible.

Thank you.",2026-05-04 10:18:37.232178,NovaWatch Active,Delivery,Logistics,Medium,Neutral,"NovaWatch Active - Tracking not updating: Hello Support Team,

I recently purchased the NovaWatch Active and I've been exp...","Dear Ava Thomas,

Thank you for contacting NovaTech Support. Your request has been received and assigned to the appropriate team.

Kind regards,
NovaTech Support",Open
9e567474-8150-4177-afe9-2af05ab2a0a8,Olivia Taylor,olivia.taylor993@icloud.com,Assistance required for NovaPhone Lite,"Hi NovaTech,

I recently purchased the NovaPhone Lite and I've been experiencing the following issue: Refund request.

I would appreciate your assistance in resolving this problem as soon as possible.

Please help as soon as possible.",2026-05-04 14:53:37.222073,NovaPhone Lite,Billing,Finance,High,Negative,"Assistance required for NovaPhone Lite: Hi NovaTech,

I recently purchased the NovaPhone Lite and I've been experiencing...","Dear Olivia Taylor,

Thank you for contacting NovaTech Support. Your request has been received and assigned to the appropriate team.

Kind regards,
NovaTech Support",Open
83e3ba46-fd8c-448c-957f-0b6571636264,Daniel Martinez,daniel.martinez426@hotmail.com,Need help with my Laptop Sleeve,"Hi NovaTech,

I recently purchased the Laptop Sleeve and I've been experiencing the following issue: Coverage question.

I would appreciate your assistance in resolving this problem as soon as possible.

Thank you.",2026-05-04 14:54:37.191422,Laptop Sleeve,General Inquiry,Customer Support,Low,Neutral,"Need help with my Laptop Sleeve: Hi NovaTech,

I recently purchased the Laptop Sleeve and I've been experiencing ...","Dear Daniel Martinez,

Thank you for contacting NovaTech Support. Your request has been received and assigned to the appropriate team.

Kind regards,
NovaTech Support",Open
9a12775b-b637-4685-8332-1088c1371ccc,Emily Davis,emily.davis833@gmail.com,Problem with NovaBuds Pro,"Dear Customer Service,

I recently purchased the NovaBuds Pro and I've been experiencing the following issue: Wrong item received.

I would appreciate your assistance in resolving this problem as soon as possible.

Kind regards.",2026-05-04 15:22:37.220769,NovaBuds Pro,General Inquiry,Customer Support,Low,Neutral,"Problem with NovaBuds Pro: Dear Customer Service,

I recently purchased the NovaBuds Pro and I've been expe...","Dear Emily Davis,

Thank you for contacting NovaTech Support. Your request has been received and assigned to the appropriate team.

Kind regards,
NovaTech Support",Open
f04f66c5-45b4-4eaf-93a0-cfb6d1cdb0a7,Emily Davis,emily.davis82@gmail.com,Need help with my NovaBook Pro 15,"Hello Support Team,

I recently purchased the NovaBook Pro 15 and I've been experiencing the following issue: Package never arrived.

I would appreciate your assistance in resolving this problem as soon as possible.

Kind regards.",2026-05-05 04:19:37.222902,NovaBook Pro 15,General Inquiry,Customer Support,Low,Neutral,"Need help with my NovaBook Pro 15: Hello Support Team,

I recently purchased the NovaBook Pro 15 and I've been expe...","Dear Emily Davis,

Thank you for contacting NovaTech Support. Your request has been received and assigned to the appropriate team.

Kind regards,
NovaTech Support",Open
0929798b-7f19-41e8-adc3-ce57b454d9ed,Daniel Martinez,daniel.martinez624@hotmail.com,Problem with NovaBook Pro 15,"Hi NovaTech,

I recently purchased the NovaBook Pro 15 and I've been experiencing the following issue: Warranty claim.

I would appreciate your assistance in resolving this problem as soon as possible.

Thank you.",2026-05-05 09:45:37.206948,NovaBook Pro 15,Warranty,Warranty,Medium,Neutral,"Problem with NovaBook Pro 15: Hi NovaTech,

I recently purchased the NovaBook Pro 15 and I've been experiencin...","Dear Daniel Martinez,

Thank you for contacting NovaTech Support. Your request has been received and assigned to the appropriate team.

Kind regards,
NovaTech Support",Open
20d6a868-d2b6-41fa-ad86-53244a9815eb,Ava Thomas,ava.thomas136@outlook.com,Assistance required for NovaTab Mini,"Hello Support Team,

I recently purchased the NovaTab Mini and I've been experiencing the following issue: Coverage question.

I would appreciate your assistance in resolving this problem as soon as possible.

Kind regards.",2026-05-06 01:22:37.210216,NovaTab Mini,General Inquiry,Customer Support,Low,Neutral,"Assistance required for NovaTab Mini: Hello Support Team,

I recently purchased the NovaTab Mini and I've been experie...","Dear Ava Thomas,

Thank you for contacting NovaTech Support. Your request has been received and assigned to the appropriate team.

Kind regards,
NovaTech Support",Open
8208786d-64db-456b-9140-c96c09137f32,Ava Thomas,ava.thomas738@outlook.com,Need help with my NovaPhone Lite,"Hi NovaTech,

I recently purchased the NovaPhone Lite and I've been experiencing the following issue: Repair status.

I would appreciate your assistance in resolving this problem as soon as possible.

Kind regards.",2026-05-06 07:49:37.194034,NovaPhone Lite,Warranty,Warranty,Low,Neutral,"Need help with my NovaPhone Lite: Hi NovaTech,

I recently purchased the NovaPhone Lite and I've been experiencing...","Dear Ava Thomas,

Thank you for contacting NovaTech Support. Your request has been received and assigned to the appropriate team.

Kind regards,
NovaTech Support",Open
f6bf4932-ca73-4ddc-aa5b-093ea8459022,Charlotte White,charlotte.white675@yahoo.com,Assistance required for NovaTab 11,"Hello Support Team,

I recently purchased the NovaTab 11 and I've been experiencing the following issue: Incorrect charge.

I would appreciate your assistance in resolving this problem as soon as possible.

Kind regards.",2026-05-06 15:25:37.216047,NovaTab 11,General Inquiry,Customer Support,Low,Neutral,"Assistance required for NovaTab 11: Hello Support Team,

I recently purchased the NovaTab 11 and I've been experienc...","Dear Charlotte White,

Thank you for contacting NovaTech Support. Your request has been received and assigned to the appropriate team.

Kind regards,
NovaTech Support",Open
2ec14b94-fbb3-4e7d-bc75-96b84a383f08,Charlotte White,charlotte.white754@yahoo.com,Assistance required for NovaPhone Lite,"Good morning,

I recently purchased the NovaPhone Lite and I've been experiencing the following issue: Wrong item received.

I would appreciate your assistance in resolving this problem as soon as possible.

Looking forward to your response.",2026-05-06 17:25:37.233654,NovaPhone Lite,General Inquiry,Customer Support,Low,Neutral,"Assistance required for NovaPhone Lite: Good morning,

I recently purchased the NovaPhone Lite and I've been experiencin...","Dear Charlotte White,

Thank you for contacting NovaTech Support. Your request has been received and assigned to the appropriate team.

Kind regards,
NovaTech Support",Open
f94120f7-f264-4223-8be6-c7c48fada69c,Ethan Anderson,ethan.anderson908@gmail.com,NovaWatch Pro - Refund request,"Hi NovaTech,

I recently purchased the NovaWatch Pro and I've been experiencing the following issue: Refund request.

I would appreciate your assistance in resolving this problem as soon as possible.

Kind regards.",2026-05-06 20:34:37.200770,NovaWatch Pro,Billing,Finance,High,Negative,"NovaWatch Pro - Refund request: Hi NovaTech,

I recently purchased the NovaWatch Pro and I've been experiencing ...","Dear Ethan Anderson,

Thank you for contacting NovaTech Support. Your request has been received and assigned to the appropriate team.

Kind regards,
NovaTech Support",Open
a7ba2d27-460c-4635-9899-96f640c6adcc,Daniel Martinez,daniel.martinez639@hotmail.com,Problem with NovaBook Pro 15,"Dear Customer Service,

I recently purchased the NovaBook Pro 15 and I've been experiencing the following issue: Warranty claim.

I would appreciate your assistance in resolving this problem as soon as possible.

Thank you.",2026-05-07 13:04:37.203341,NovaBook Pro 15,Warranty,Warranty,Medium,Neutral,"Problem with NovaBook Pro 15: Dear Customer Service,

I recently purchased the NovaBook Pro 15 and I've been e...","Dear Daniel Martinez,

Thank you for contacting NovaTech Support. Your request has been received and assigned to the appropriate team.

Kind regards,
NovaTech Support",Open
b367bd4e-0ae3-4c03-85f7-e61b14c503fb,Sophia Johnson,sophia.johnson493@outlook.com,65W Fast Charger - Requesting return,"Good morning,

I recently purchased the 65W Fast Charger and I've been experiencing the following issue: Requesting return.

I would appreciate your assistance in resolving this problem as soon as possible.

Kind regards.",2026-05-08 03:12:37.189287,65W Fast Charger,Returns,Returns,Low,Neutral,"65W Fast Charger - Requesting return: Good morning,

I recently purchased the 65W Fast Charger and I've been experienc...","Dear Sophia Johnson,

Thank you for contacting NovaTech Support. Your request has been received and assigned to the appropriate team.

Kind regards,
NovaTech Support",Open
2cf0ec78-cb3d-478b-9d85-24851cb0fbe0,Emily Davis,emily.davis811@gmail.com,Device won't power on on my NovaWatch Pro,"Dear Customer Service,

I recently purchased the NovaWatch Pro and I've been experiencing the following issue: Device won't power on.

I would appreciate your assistance in resolving this problem as soon as possible.

Please help as soon as possible.",2026-05-08 10:09:37.218199,NovaWatch Pro,General Inquiry,Customer Support,Low,Neutral,"Device won't power on on my NovaWatch Pro: Dear Customer Service,

I recently purchased the NovaWatch Pro and I've been exp...","Dear Emily Davis,

Thank you for contacting NovaTech Support. Your request has been received and assigned to the appropriate team.

Kind regards,
NovaTech Support",Open
5428bd75-20ce-4f7b-b195-709e6d4d1de6,Ava Thomas,ava.thomas869@outlook.com,Assistance required for NovaPhone X,"Hello Support Team,

I recently purchased the NovaPhone X and I've been experiencing the following issue: Wrong item received.

I would appreciate your assistance in resolving this problem as soon as possible.

Looking forward to your response.",2026-05-08 10:33:37.224653,NovaPhone X,General Inquiry,Customer Support,Low,Neutral,"Assistance required for NovaPhone X: Hello Support Team,

I recently purchased the NovaPhone X and I've been experien...","Dear Ava Thomas,

Thank you for contacting NovaTech Support. Your request has been received and assigned to the appropriate team.

Kind regards,
NovaTech Support",Open
c45e2732-e410-4c14-9163-b43f7819e85f,Emily Davis,emily.davis73@gmail.com,Need help with my NovaBuds Lite,"Hello Support Team,

I recently purchased the NovaBuds Lite and I've been experiencing the following issue: Repair status.

I would appreciate your assistance in resolving this problem as soon as possible.

Thank you.",2026-05-08 12:15:37.208226,NovaBuds Lite,Warranty,Warranty,Low,Neutral,"Need help with my NovaBuds Lite: Hello Support Team,

I recently purchased the NovaBuds Lite and I've been experi...","Dear Emily Davis,

Thank you for contacting NovaTech Support. Your request has been received and assigned to the appropriate team.

Kind regards,
NovaTech Support",Open
50a89d7c-e416-4300-9c33-431def687d26,Michael Brown,michael.brown235@yahoo.com,Problem with USB-C Cable,"Good morning,

I recently purchased the USB-C Cable and I've been experiencing the following issue: Battery drains quickly.

I would appreciate your assistance in resolving this problem as soon as possible.

Kind regards.",2026-05-09 03:28:37.201214,USB-C Cable,Technical Support,Technical Support,Medium,Neutral,"Problem with USB-C Cable: Good morning,

I recently purchased the USB-C Cable and I've been experiencing t...","Dear Michael Brown,

Thank you for contacting NovaTech Support. Your request has been received and assigned to the appropriate team.

Kind regards,
NovaTech Support",Open
8a091e33-c3df-4e58-a2d3-ae4bb0c29233,Sophia Johnson,sophia.johnson163@outlook.com,USB-C Cable - Wrong item received,"Hello Support Team,

I recently purchased the USB-C Cable and I've been experiencing the following issue: Wrong item received.

I would appreciate your assistance in resolving this problem as soon as possible.

Looking forward to your response.",2026-05-09 16:13:37.216590,USB-C Cable,General Inquiry,Customer Support,Low,Neutral,"USB-C Cable - Wrong item received: Hello Support Team,

I recently purchased the USB-C Cable and I've been experien...","Dear Sophia Johnson,

Thank you for contacting NovaTech Support. Your request has been received and assigned to the appropriate team.

Kind regards,
NovaTech Support",Open
7dbc4505-d00b-4837-9340-65e36f044486,Michael Brown,michael.brown188@yahoo.com,Assistance required for NovaBuds Pro,"Hello Support Team,

I recently purchased the NovaBuds Pro and I've been experiencing the following issue: Refund request.

I would appreciate your assistance in resolving this problem as soon as possible.

Looking forward to your response.",2026-05-09 23:48:37.205022,NovaBuds Pro,Billing,Finance,High,Negative,"Assistance required for NovaBuds Pro: Hello Support Team,

I recently purchased the NovaBuds Pro and I've been experie...","Dear Michael Brown,

Thank you for contacting NovaTech Support. Your request has been received and assigned to the appropriate team.

Kind regards,
NovaTech Support",Open
53fc8b76-2399-4208-8076-dfb8775a4e5f,Michael Brown,michael.brown960@yahoo.com,Problem with NovaBook Pro 15,"Good morning,

I recently purchased the NovaBook Pro 15 and I've been experiencing the following issue: Repair status.

I would appreciate your assistance in resolving this problem as soon as possible.

Looking forward to your response.",2026-05-10 02:19:37.206760,NovaBook Pro 15,Warranty,Warranty,Low,Neutral,"Problem with NovaBook Pro 15: Good morning,

I recently purchased the NovaBook Pro 15 and I've been experienci...","Dear Michael Brown,

Thank you for contacting NovaTech Support. Your request has been received and assigned to the appropriate team.

Kind regards,
NovaTech Support",Open
0421a31c-8dec-4cf4-ae5c-a940de7568b5,Daniel Martinez,daniel.martinez238@hotmail.com,Assistance required for Laptop Sleeve,"Hi NovaTech,

I recently purchased the Laptop Sleeve and I've been experiencing the following issue: Wrong item received.

I would appreciate your assistance in resolving this problem as soon as possible.

Please help as soon as possible.",2026-05-10 16:08:37.196655,Laptop Sleeve,General Inquiry,Customer Support,Low,Neutral,"Assistance required for Laptop Sleeve: Hi NovaTech,

I recently purchased the Laptop Sleeve and I've been experiencing ...","Dear Daniel Martinez,

Thank you for contacting NovaTech Support. Your request has been received and assigned to the appropriate team.

Kind regards,
NovaTech Support",Open
1a2b0529-b842-4854-8228-23f9657e371d,Ethan Anderson,ethan.anderson99@gmail.com,NovaTab Mini - Incorrect charge,"Good morning,

I recently purchased the NovaTab Mini and I've been experiencing the following issue: Incorrect charge.

I would appreciate your assistance in resolving this problem as soon as possible.

Looking forward to your response.",2026-05-11 15:38:37.187782,NovaTab Mini,General Inquiry,Customer Support,Low,Neutral,"NovaTab Mini - Incorrect charge: Good morning,

I recently purchased the NovaTab Mini and I've been experiencing ...","Dear Ethan Anderson,

Thank you for contacting NovaTech Support. Your request has been received and assigned to the appropriate team.

Kind regards,
NovaTech Support",Open
b3fe8a8d-a0eb-4b84-a6a7-b926be8a37bb,Charlotte White,charlotte.white233@yahoo.com,Need help with my Laptop Sleeve,"Dear Customer Service,

I recently purchased the Laptop Sleeve and I've been experiencing the following issue: Package never arrived.

I would appreciate your assistance in resolving this problem as soon as possible.

Thank you.",2026-05-11 23:54:37.230895,Laptop Sleeve,General Inquiry,Customer Support,Low,Neutral,"Need help with my Laptop Sleeve: Dear Customer Service,

I recently purchased the Laptop Sleeve and I've been exp...","Dear Charlotte White,

Thank you for contacting NovaTech Support. Your request has been received and assigned to the appropriate team.

Kind regards,
NovaTech Support",Open
1f76b76b-3a80-48eb-8bbc-20b9504be590,Emily Davis,emily.davis167@gmail.com,Wireless Charging Pad - Device won't power on,"Hi NovaTech,

I recently purchased the Wireless Charging Pad and I've been experiencing the following issue: Device won't power on.

I would appreciate your assistance in resolving this problem as soon as possible.

Thank you.",2026-05-12 13:52:37.232046,Wireless Charging Pad,General Inquiry,Customer Support,Low,Neutral,"Wireless Charging Pad - Device won't power on: Hi NovaTech,

I recently purchased the Wireless Charging Pad and I've been exper...","Dear Emily Davis,

Thank you for contacting NovaTech Support. Your request has been received and assigned to the appropriate team.

Kind regards,
NovaTech Support",Open
